SessionID,Start Time,End Time,Is User Sleeping,Is User Distracted,
20022013045420,2013-02-20 16:54:20,2013-02-20 16:54:30,False,False,
20022013045430,2013-02-20 16:54:30,2013-02-20 16:54:40,False,False,
20022013045440,2013-02-20 16:54:40,2013-02-20 16:54:50,False,False,
20022013045450,2013-02-20 16:54:50,2013-02-20 16:55:00,False,False,
20022013045500,2013-02-20 16:55:00,2013-02-20 16:55:10,False,False,
