SessionID,Start Time,End Time,# of Users,User ID,Gender,Is Child,
10032013085101,2013-03-10 08:51:01,2013-03-10 08:53:01,1,116,Unknown,False,
10032013085301,2013-03-10 08:53:01,2013-03-10 08:55:01,1,172,Male,False,
10032013085501,2013-03-10 08:55:01,2013-03-10 08:57:01,2,172,Male,False,
10032013085501,2013-03-10 08:55:01,2013-03-10 08:57:01,2,225,Male,False,
