SessionID,Start Time,End Time,# of Users,User ID,Gender,Is Child,
10032013112843,2013-03-10 11:28:43,2013-03-10 11:30:43,2,266,Male,False,
10032013112843,2013-03-10 11:28:43,2013-03-10 11:30:43,2,330,Unknown,False,
10032013113243,2013-03-10 11:32:43,2013-03-10 11:34:43,3,415,Unknown,False,
10032013113243,2013-03-10 11:32:43,2013-03-10 11:34:43,3,423,Male,False,
10032013113243,2013-03-10 11:32:43,2013-03-10 11:34:43,3,433,Unknown,False,
