SessionID,Start Time,End Time,User ID,Is User Sleeping,Is User Distracted,
10032013054651,2013-03-10 17:46:51,2013-03-10 17:48:51,5719,False,True,
10032013054651,2013-03-10 17:46:51,2013-03-10 17:48:51,5347,True,False,
10032013054651,2013-03-10 17:46:51,2013-03-10 17:48:51,5893,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,5347,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6268,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6310,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6320,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6404,False,True,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6488,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6515,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6557,False,False,
10032013054851,2013-03-10 17:48:51,2013-03-10 17:50:51,6560,False,False,
10032013055051,2013-03-10 17:50:51,2013-03-10 17:52:51,6560,False,True,
10032013055051,2013-03-10 17:50:51,2013-03-10 17:52:51,6557,True,True,
10032013055051,2013-03-10 17:50:51,2013-03-10 17:52:51,6583,False,False,
10032013055051,2013-03-10 17:50:51,2013-03-10 17:52:51,6608,False,False,
10032013055051,2013-03-10 17:50:51,2013-03-10 17:52:51,6749,False,False,
