SessionID,Start Time,End Time,User ID,Is User Sleeping,Is User Distracted,
10032013061623,2013-03-10 18:16:16,2013-03-10 18:18:16,35,False,True,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,35,True,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,1648,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,1789,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,1797,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,1875,False,True,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,1984,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,1996,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2015,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2025,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2038,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2041,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2047,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2048,False,False,
10032013061818,2013-03-10 18:18:16,2013-03-10 18:20:16,2053,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2025,True,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2048,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2053,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2080,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2082,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2083,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2084,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2085,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2133,True,True,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2144,False,False,
10032013062016,2013-03-10 18:20:16,2013-03-10 18:22:16,2169,False,False,
