SessionID,Start Time,End Time,# of Users,User ID,Gender,Is Child,
10032013085704,2013-03-10 08:57:01,2013-03-10 08:59:01,1,225,Male,False,
10032013085903,2013-03-10 08:59:01,2013-03-10 09:01:01,1,225,Unknown,False,
