SessionID,Start Time,End Time,Is User Sleeping,Is User Distracted,
20/2/2013 4:27:46 PM,2013-02-20 16:27:33,2013-02-20 16:29:33,False,False,
20/2/2013 4:27:46 PM,2013-02-20 16:27:33,2013-02-20 16:29:33,False,False,
20/2/2013 4:29:33 PM,2013-02-20 16:29:33,2013-02-20 16:31:33,False,False,
20/2/2013 4:29:33 PM,2013-02-20 16:29:33,2013-02-20 16:31:33,False,False,
20/2/2013 4:31:33 PM,2013-02-20 16:31:33,2013-02-20 16:33:33,False,False,
20/2/2013 4:31:33 PM,2013-02-20 16:31:33,2013-02-20 16:33:33,False,False,
